transaction_id,card_id,amount,merchant_name,merchant_category,date,location,status
3626,85,3646,jabong,ecommerce,2025-01-11,cochin,completed
3627,397,4016,zomato,food,2025-01-12,hyderabad,failed
3628,433,692,nykaa,beauty,2025-01-12,kolkata,pending
3629,424,9363,big bazaar,retail,2025-01-12,nagpur,completed
3630,414,7789,big bazaar,retail,2025-01-12,jaipur,failed
3631,250,108,big bazaar,retail,2025-01-12,jaipur,pending
3632,395,2801,zomato,food,2025-01-12,kolkata,failed
3633,97,9302,reliance digital,electronics,2025-01-12,nagpur,failed
3634,265,5912,flipkart,ecommerce,2025-01-12,mumbai,completed
3635,129,6334,croma,electronics,2025-01-12,kolkata,completed
3636,377,5673,swiggy,food,2025-01-12,pune,failed
3637,46,6430,myntra,fashion,2025-01-12,chennai,completed
3638,156,5428,reliance digital,electronics,2025-01-12,pune,completed
3639,3,5832,paytm,finance,2025-01-12,chennai,completed
3640,331,9170,swiggy,food,2025-01-12,ahmedabad,completed
3641,31,1508,dominos,food,2025-01-12,surat,pending
3642,302,585,hdfc bank,banking,2025-01-12,cochin,pending
3643,462,520,jabong,ecommerce,2025-01-12,cochin,completed
3644,235,1628,snapdeal,ecommerce,2025-01-12,delhi,failed
3645,54,3082,zomato,food,2025-01-12,bangalore,pending
3646,171,3111,bookmyshow,entertainment,2025-01-12,mumbai,failed
3647,131,4614,dominos,food,2025-01-12,pune,completed
3648,153,9899,big bazaar,retail,2025-01-12,pune,completed
3649,421,1205,reliance digital,electronics,2025-01-12,surat,pending
3650,258,2463,tata cliq,ecommerce,2025-01-12,bangalore,failed
3651,115,1946,dominos,food,2025-01-13,cochin,failed
3652,27,9053,paytm,finance,2025-01-13,jaipur,completed
3653,72,9487,croma,electronics,2025-01-13,hyderabad,completed
3654,156,8594,tata cliq,ecommerce,2025-01-13,delhi,completed
3655,23,2579,croma,electronics,2025-01-13,chennai,failed
3656,124,5312,myntra,fashion,2025-01-13,mumbai,failed
3657,356,6704,flipkart,ecommerce,2025-01-13,kolkata,pending
3658,355,5752,myntra,fashion,2025-01-13,pune,pending
3659,349,973,croma,electronics,2025-01-13,pune,failed
3660,414,8175,snapdeal,ecommerce,2025-01-13,hyderabad,failed
3661,459,2740,lenskart,eyewear,2025-01-13,surat,failed
3662,202,5416,croma,electronics,2025-01-13,chennai,completed
3663,110,3092,flipkart,ecommerce,2025-01-13,hyderabad,failed
3664,499,5997,zomato,food,2025-01-13,ahmedabad,pending
3665,473,792,snapdeal,ecommerce,2025-01-13,pune,completed
3666,253,2403,big bazaar,retail,2025-01-13,kolkata,pending
3667,50,7934,flipkart,ecommerce,2025-01-13,jaipur,failed
3668,324,5642,snapdeal,ecommerce,2025-01-13,pune,completed
3669,199,2917,big bazaar,retail,2025-01-13,hyderabad,failed
3670,409,904,jabong,ecommerce,2025-01-13,nagpur,completed
3671,17,7712,flipkart,ecommerce,2025-01-13,delhi,pending
3672,127,428,amazon,ecommerce,2025-01-13,ahmedabad,pending
3673,189,6231,hdfc bank,banking,2025-01-13,surat,pending
3674,417,3542,hdfc bank,banking,2025-01-13,ahmedabad,completed
3675,314,6420,jabong,ecommerce,2025-01-13,cochin,completed
3676,300,1216,lenskart,eyewear,2025-01-13,chennai,completed
3677,345,5562,jabong,ecommerce,2025-01-13,ahmedabad,completed
3678,212,6290,dominos,food,2025-01-13,pune,failed
3679,313,4450,amazon,ecommerce,2025-01-13,hyderabad,failed
3680,481,6416,lenskart,eyewear,2025-01-13,surat,failed
3681,270,4326,flipkart,ecommerce,2025-01-13,kolkata,pending
3682,277,2382,jabong,ecommerce,2025-01-14,kolkata,failed
3683,476,8060,croma,electronics,2025-01-14,ahmedabad,failed
3684,365,4345,tata cliq,ecommerce,2025-01-14,ahmedabad,failed
3685,215,5290,tata cliq,ecommerce,2025-01-14,jaipur,pending
3686,203,5031,nykaa,beauty,2025-01-14,pune,failed
3687,411,2598,swiggy,food,2025-01-14,surat,pending
3688,312,693,swiggy,food,2025-01-14,mumbai,pending
3689,42,9433,swiggy,food,2025-01-14,delhi,failed
3690,86,5821,big bazaar,retail,2025-01-14,jaipur,pending
3691,450,9498,tata cliq,ecommerce,2025-01-14,mumbai,pending
3692,320,3139,hdfc bank,banking,2025-01-14,jaipur,pending
3693,256,7593,swiggy,food,2025-01-14,ahmedabad,failed
3694,128,9910,dominos,food,2025-01-14,kolkata,failed
3695,195,409,tata cliq,ecommerce,2025-01-14,jaipur,failed
3696,292,5748,swiggy,food,2025-01-14,surat,pending
3697,244,6091,paytm,finance,2025-01-14,bangalore,failed
3698,151,4839,amazon,ecommerce,2025-01-14,ahmedabad,completed
3699,214,683,myntra,fashion,2025-01-14,pune,completed
3700,314,2731,bookmyshow,entertainment,2025-01-14,nagpur,failed
3701,15,9902,dominos,food,2025-01-14,hyderabad,failed
3702,131,2492,tata cliq,ecommerce,2025-01-14,kolkata,completed
3703,115,7440,paytm,finance,2025-01-14,nagpur,failed
3704,256,7464,hdfc bank,banking,2025-01-14,cochin,failed
3705,265,2442,tata cliq,ecommerce,2025-01-14,kolkata,failed
3706,325,363,big bazaar,retail,2025-01-14,chennai,pending
3707,424,4399,bookmyshow,entertainment,2025-01-14,kolkata,completed
3708,228,3116,hdfc bank,banking,2025-01-14,delhi,pending
3709,125,1257,reliance digital,electronics,2025-01-14,nagpur,failed
3710,496,1500,croma,electronics,2025-01-14,pune,failed
3711,201,3370,hdfc bank,banking,2025-01-14,delhi,completed
3712,125,3104,swiggy,food,2025-01-14,surat,failed
3713,381,2443,jabong,ecommerce,2025-01-14,hyderabad,pending
3714,355,5919,big bazaar,retail,2025-01-15,ahmedabad,completed
3715,394,9206,zomato,food,2025-01-15,jaipur,pending
3716,103,355,myntra,fashion,2025-01-15,hyderabad,pending
3717,288,8132,snapdeal,ecommerce,2025-01-15,hyderabad,pending
3718,415,1439,bookmyshow,entertainment,2025-01-15,hyderabad,pending
3719,372,1757,croma,electronics,2025-01-15,kolkata,failed
3720,333,9660,nykaa,beauty,2025-01-15,ahmedabad,pending
3721,392,6608,reliance digital,electronics,2025-01-15,cochin,completed
3722,197,3083,lenskart,eyewear,2025-01-15,bangalore,failed
3723,89,9209,flipkart,ecommerce,2025-01-15,jaipur,completed
3724,259,6751,snapdeal,ecommerce,2025-01-15,pune,pending
3725,124,7053,swiggy,food,2025-01-15,pune,completed
3726,321,7268,lenskart,eyewear,2025-01-15,pune,completed
3727,230,522,big bazaar,retail,2025-01-15,bangalore,completed
3728,469,223,flipkart,ecommerce,2025-01-15,jaipur,pending
3729,290,1618,tata cliq,ecommerce,2025-01-15,pune,failed
3730,65,9821,swiggy,food,2025-01-15,delhi,failed
3731,481,9966,paytm,finance,2025-01-15,surat,failed
3732,72,9294,dominos,food,2025-01-15,bangalore,failed
3733,462,1686,hdfc bank,banking,2025-01-15,nagpur,completed
3734,208,8639,flipkart,ecommerce,2025-01-15,cochin,failed
3735,33,4076,reliance digital,electronics,2025-01-15,surat,pending
3736,223,8695,jabong,ecommerce,2025-01-15,hyderabad,pending
3737,275,7801,swiggy,food,2025-01-16,cochin,failed
3738,110,6803,flipkart,ecommerce,2025-01-16,chennai,pending
3739,77,6453,dominos,food,2025-01-16,delhi,pending
3740,290,2166,jabong,ecommerce,2025-01-16,nagpur,failed
3741,215,4939,dominos,food,2025-01-16,cochin,pending
3742,165,2192,dominos,food,2025-01-16,ahmedabad,completed
3743,303,4875,zomato,food,2025-01-16,bangalore,failed
3744,388,7980,jabong,ecommerce,2025-01-16,pune,failed
3745,72,4327,dominos,food,2025-01-16,delhi,completed
3746,170,9557,hdfc bank,banking,2025-01-16,cochin,failed
3747,361,4233,tata cliq,ecommerce,2025-01-16,bangalore,pending
3748,335,4707,nykaa,beauty,2025-01-16,delhi,pending
3749,284,535,snapdeal,ecommerce,2025-01-16,cochin,completed
3750,33,3991,zomato,food,2025-01-16,chennai,pending
3751,371,1229,jabong,ecommerce,2025-01-16,pune,pending
3752,110,2485,paytm,finance,2025-01-16,bangalore,completed
3753,258,4154,reliance digital,electronics,2025-01-16,cochin,failed
3754,117,5070,amazon,ecommerce,2025-01-16,delhi,completed
3755,81,9813,dominos,food,2025-01-16,hyderabad,pending
3756,81,9213,tata cliq,ecommerce,2025-01-16,nagpur,failed
3757,297,5459,bookmyshow,entertainment,2025-01-16,surat,pending
3758,233,6980,nykaa,beauty,2025-01-16,pune,pending
3759,149,5579,jabong,ecommerce,2025-01-16,cochin,pending
3760,420,8811,lenskart,eyewear,2025-01-16,delhi,failed
3761,221,5211,lenskart,eyewear,2025-01-16,jaipur,pending
3762,97,221,snapdeal,ecommerce,2025-01-16,kolkata,failed
3763,432,3346,nykaa,beauty,2025-01-16,kolkata,failed
3764,267,1608,zomato,food,2025-01-17,mumbai,failed
3765,15,4881,bookmyshow,entertainment,2025-01-17,hyderabad,pending
3766,419,5060,paytm,finance,2025-01-17,hyderabad,pending
3767,348,8085,nykaa,beauty,2025-01-17,surat,pending
3768,285,8274,paytm,finance,2025-01-17,kolkata,failed
3769,7,4662,myntra,fashion,2025-01-17,bangalore,pending
3770,26,9207,lenskart,eyewear,2025-01-17,pune,completed
3771,59,9288,lenskart,eyewear,2025-01-17,jaipur,pending
3772,207,9160,paytm,finance,2025-01-17,cochin,failed
3773,447,2139,flipkart,ecommerce,2025-01-17,nagpur,pending
3774,465,6860,myntra,fashion,2025-01-17,delhi,pending
3775,434,1215,bookmyshow,entertainment,2025-01-17,chennai,failed
3776,4,2371,bookmyshow,entertainment,2025-01-17,jaipur,pending
3777,14,5317,flipkart,ecommerce,2025-01-17,bangalore,completed
3778,472,9805,zomato,food,2025-01-17,chennai,failed
3779,76,1237,myntra,fashion,2025-01-17,nagpur,completed
3780,109,382,swiggy,food,2025-01-17,surat,pending
3781,107,8280,croma,electronics,2025-01-17,surat,completed
3782,23,7025,amazon,ecommerce,2025-01-17,hyderabad,failed
3783,460,6297,flipkart,ecommerce,2025-01-17,cochin,pending
3784,37,8113,amazon,ecommerce,2025-01-17,pune,failed
3785,77,483,nykaa,beauty,2025-01-17,chennai,pending
3786,344,4341,amazon,ecommerce,2025-01-17,ahmedabad,completed
3787,267,1592,amazon,ecommerce,2025-01-17,delhi,pending
3788,152,5607,hdfc bank,banking,2025-01-17,jaipur,failed
3789,453,845,lenskart,eyewear,2025-01-17,mumbai,failed
3790,439,5192,myntra,fashion,2025-01-17,kolkata,pending
3791,459,1634,nykaa,beauty,2025-01-17,ahmedabad,failed
3792,54,6744,reliance digital,electronics,2025-01-17,bangalore,failed
3793,61,1743,flipkart,ecommerce,2025-01-17,chennai,completed
3794,339,5328,nykaa,beauty,2025-01-17,pune,completed
3795,27,5473,bookmyshow,entertainment,2025-01-17,bangalore,failed
3796,49,3697,zomato,food,2025-01-17,bangalore,failed
3797,83,9650,dominos,food,2025-01-17,hyderabad,pending
3798,300,6173,dominos,food,2025-01-17,mumbai,completed
3799,174,3631,tata cliq,ecommerce,2025-01-17,nagpur,pending
3800,356,8351,swiggy,food,2025-01-17,kolkata,pending
3801,179,6110,swiggy,food,2025-01-17,jaipur,completed
3802,486,7132,zomato,food,2025-01-17,pune,failed
3803,164,338,amazon,ecommerce,2025-01-17,nagpur,completed
3804,277,117,myntra,fashion,2025-01-18,delhi,failed
3805,344,9337,bookmyshow,entertainment,2025-01-18,delhi,pending
3806,250,8562,amazon,ecommerce,2025-01-18,hyderabad,pending
3807,105,7027,flipkart,ecommerce,2025-01-18,jaipur,completed
3808,500,4484,lenskart,eyewear,2025-01-18,ahmedabad,pending
3809,57,1253,tata cliq,ecommerce,2025-01-18,cochin,failed
3810,31,9918,swiggy,food,2025-01-18,surat,failed
3811,54,9860,snapdeal,ecommerce,2025-01-18,cochin,pending
3812,89,1845,lenskart,eyewear,2025-01-18,kolkata,pending
3813,291,6117,reliance digital,electronics,2025-01-18,pune,failed
3814,493,7131,lenskart,eyewear,2025-01-18,hyderabad,failed
3815,331,8253,reliance digital,electronics,2025-01-18,pune,failed
3816,455,8534,myntra,fashion,2025-01-18,ahmedabad,failed
3817,111,6643,myntra,fashion,2025-01-18,delhi,failed
3818,391,4626,snapdeal,ecommerce,2025-01-18,nagpur,failed
3819,459,8995,croma,electronics,2025-01-18,ahmedabad,completed
3820,13,5897,myntra,fashion,2025-01-18,hyderabad,pending
3821,263,2920,hdfc bank,banking,2025-01-18,delhi,completed
3822,484,3959,swiggy,food,2025-01-18,surat,failed
3823,355,2144,reliance digital,electronics,2025-01-18,delhi,pending
3824,471,9333,nykaa,beauty,2025-01-18,delhi,completed
3825,396,4589,dominos,food,2025-01-18,hyderabad,failed
3826,495,8548,paytm,finance,2025-01-18,kolkata,completed
3827,8,9759,myntra,fashion,2025-01-18,cochin,pending
3828,228,9775,paytm,finance,2025-01-18,jaipur,failed
3829,462,7730,hdfc bank,banking,2025-01-18,pune,pending
3830,63,9167,jabong,ecommerce,2025-01-18,delhi,completed
3831,212,8409,bookmyshow,entertainment,2025-01-18,bangalore,completed
3832,429,7530,lenskart,eyewear,2025-01-18,jaipur,pending
3833,353,9952,snapdeal,ecommerce,2025-01-18,cochin,failed
3834,492,5030,swiggy,food,2025-01-18,mumbai,pending
3835,129,2826,hdfc bank,banking,2025-01-18,cochin,failed
3836,256,8409,zomato,food,2025-01-18,cochin,failed
3837,248,2306,jabong,ecommerce,2025-01-18,bangalore,failed
3838,229,7992,snapdeal,ecommerce,2025-01-18,hyderabad,failed
3839,84,1694,croma,electronics,2025-01-18,surat,completed
3840,48,6274,amazon,ecommerce,2025-01-18,nagpur,failed
3841,487,1176,tata cliq,ecommerce,2025-01-18,cochin,completed
3842,212,7251,lenskart,eyewear,2025-01-18,mumbai,pending
3843,448,641,jabong,ecommerce,2025-01-18,surat,failed
3844,417,1357,snapdeal,ecommerce,2025-01-18,chennai,failed
3845,318,3416,zomato,food,2025-01-19,nagpur,failed
3846,453,102,snapdeal,ecommerce,2025-01-19,jaipur,failed
3847,335,149,croma,electronics,2025-01-19,chennai,failed
3848,307,8850,swiggy,food,2025-01-19,nagpur,failed
3849,119,5275,flipkart,ecommerce,2025-01-19,bangalore,failed
3850,14,6626,jabong,ecommerce,2025-01-19,pune,completed
3851,400,2185,zomato,food,2025-01-19,hyderabad,completed
3852,127,6191,dominos,food,2025-01-19,nagpur,pending
3853,99,7897,flipkart,ecommerce,2025-01-19,jaipur,completed
3854,416,369,croma,electronics,2025-01-19,kolkata,failed
3855,244,6628,dominos,food,2025-01-19,cochin,completed
3856,94,6782,zomato,food,2025-01-19,pune,completed
3857,297,731,big bazaar,retail,2025-01-19,kolkata,failed
3858,120,213,lenskart,eyewear,2025-01-19,surat,failed
3859,70,4461,flipkart,ecommerce,2025-01-19,mumbai,completed
3860,61,4123,flipkart,ecommerce,2025-01-19,ahmedabad,pending
3861,410,5395,amazon,ecommerce,2025-01-19,kolkata,pending
3862,141,3231,jabong,ecommerce,2025-01-19,ahmedabad,completed
3863,266,7554,bookmyshow,entertainment,2025-01-19,delhi,failed
3864,104,654,croma,electronics,2025-01-19,chennai,pending
3865,405,3956,amazon,ecommerce,2025-01-19,chennai,failed
3866,90,1881,bookmyshow,entertainment,2025-01-20,ahmedabad,pending
3867,204,844,amazon,ecommerce,2025-01-20,delhi,pending
3868,159,7108,myntra,fashion,2025-01-20,cochin,failed
3869,158,1825,flipkart,ecommerce,2025-01-20,chennai,failed
3870,62,7366,lenskart,eyewear,2025-01-20,nagpur,failed
3871,166,4372,reliance digital,electronics,2025-01-20,hyderabad,pending
3872,260,6015,tata cliq,ecommerce,2025-01-20,ahmedabad,failed
3873,421,2083,bookmyshow,entertainment,2025-01-20,delhi,failed
3874,448,6729,dominos,food,2025-01-20,surat,completed
3875,218,4569,tata cliq,ecommerce,2025-01-20,nagpur,pending
3876,418,6999,dominos,food,2025-01-20,chennai,failed
3877,374,8519,tata cliq,ecommerce,2025-01-20,surat,completed
3878,102,1745,zomato,food,2025-01-20,hyderabad,completed
3879,296,4698,zomato,food,2025-01-20,mumbai,pending
3880,302,2292,amazon,ecommerce,2025-01-20,bangalore,pending
3881,172,2423,hdfc bank,banking,2025-01-20,hyderabad,pending
3882,129,7569,jabong,ecommerce,2025-01-20,ahmedabad,pending
3883,61,4057,lenskart,eyewear,2025-01-20,kolkata,completed
3884,456,4177,myntra,fashion,2025-01-20,cochin,failed
3885,80,6548,swiggy,food,2025-01-20,ahmedabad,pending
3886,46,8425,reliance digital,electronics,2025-01-20,chennai,failed
3887,42,7979,lenskart,eyewear,2025-01-20,pune,failed
3888,268,4396,flipkart,ecommerce,2025-01-20,jaipur,pending
3889,380,7470,reliance digital,electronics,2025-01-20,surat,completed
3890,227,5245,jabong,ecommerce,2025-01-20,surat,pending
3891,313,1392,croma,electronics,2025-01-20,bangalore,failed
3892,128,4176,swiggy,food,2025-01-20,cochin,failed
3893,346,5271,lenskart,eyewear,2025-01-20,pune,pending
3894,37,5674,paytm,finance,2025-01-20,kolkata,completed
3895,178,1070,hdfc bank,banking,2025-01-21,jaipur,failed
3896,85,4680,zomato,food,2025-01-21,mumbai,completed
3897,142,8156,flipkart,ecommerce,2025-01-21,cochin,completed
3898,141,4448,reliance digital,electronics,2025-01-21,surat,completed
3899,59,6837,jabong,ecommerce,2025-01-21,mumbai,failed
3900,47,3561,zomato,food,2025-01-21,kolkata,failed
3901,65,3953,zomato,food,2025-01-21,bangalore,pending
3902,476,4649,croma,electronics,2025-01-21,delhi,pending
3903,254,6632,croma,electronics,2025-01-21,ahmedabad,completed
3904,97,7578,lenskart,eyewear,2025-01-21,nagpur,failed
3905,389,1389,swiggy,food,2025-01-21,bangalore,pending
3906,448,6291,big bazaar,retail,2025-01-21,pune,failed
3907,276,9983,dominos,food,2025-01-21,delhi,failed
3908,222,8059,bookmyshow,entertainment,2025-01-21,delhi,failed
3909,320,3218,swiggy,food,2025-01-21,cochin,completed
3910,218,2246,jabong,ecommerce,2025-01-21,hyderabad,completed
3911,152,5042,dominos,food,2025-01-21,nagpur,failed
3912,360,5147,hdfc bank,banking,2025-01-21,pune,completed
3913,2,4657,dominos,food,2025-01-21,surat,pending
3914,45,1042,hdfc bank,banking,2025-01-21,nagpur,completed
3915,283,2783,jabong,ecommerce,2025-01-21,delhi,failed
3916,190,2801,swiggy,food,2025-01-22,delhi,failed
3917,172,5166,zomato,food,2025-01-22,delhi,failed
3918,417,2144,amazon,ecommerce,2025-01-22,cochin,pending
3919,164,7769,lenskart,eyewear,2025-01-22,kolkata,pending
3920,474,2734,myntra,fashion,2025-01-22,chennai,completed
3921,242,6342,lenskart,eyewear,2025-01-22,pune,pending
3922,289,6201,paytm,finance,2025-01-22,chennai,completed
3923,64,6127,snapdeal,ecommerce,2025-01-22,nagpur,pending
3924,286,246,croma,electronics,2025-01-22,pune,failed
3925,373,8958,jabong,ecommerce,2025-01-22,delhi,pending
3926,80,8861,snapdeal,ecommerce,2025-01-22,cochin,completed
3927,118,5990,snapdeal,ecommerce,2025-01-22,bangalore,completed
3928,148,8682,bookmyshow,entertainment,2025-01-22,hyderabad,pending
3929,198,8818,dominos,food,2025-01-22,nagpur,completed
3930,291,6703,snapdeal,ecommerce,2025-01-22,surat,failed
3931,39,5955,tata cliq,ecommerce,2025-01-22,surat,pending
3932,339,1528,big bazaar,retail,2025-01-22,mumbai,completed
3933,410,8680,jabong,ecommerce,2025-01-22,ahmedabad,completed
3934,126,2713,croma,electronics,2025-01-22,jaipur,completed
3935,404,5043,croma,electronics,2025-01-22,pune,pending
3936,131,7166,myntra,fashion,2025-01-22,cochin,completed
3937,380,6509,paytm,finance,2025-01-22,mumbai,failed
3938,56,8468,lenskart,eyewear,2025-01-22,bangalore,pending
3939,455,6449,swiggy,food,2025-01-23,bangalore,failed
3940,391,6503,hdfc bank,banking,2025-01-23,delhi,failed
3941,33,3249,paytm,finance,2025-01-23,kolkata,failed
3942,338,2979,lenskart,eyewear,2025-01-23,nagpur,failed
3943,383,6685,bookmyshow,entertainment,2025-01-23,surat,pending
3944,434,5194,jabong,ecommerce,2025-01-23,delhi,pending
3945,230,4424,amazon,ecommerce,2025-01-23,hyderabad,completed
3946,156,2258,flipkart,ecommerce,2025-01-23,chennai,failed
3947,389,5577,myntra,fashion,2025-01-23,ahmedabad,completed
3948,308,5421,swiggy,food,2025-01-23,mumbai,failed
3949,445,8076,paytm,finance,2025-01-23,bangalore,pending
3950,181,8552,big bazaar,retail,2025-01-23,mumbai,failed
3951,423,2207,snapdeal,ecommerce,2025-01-23,delhi,failed
3952,66,8764,swiggy,food,2025-01-23,delhi,failed
3953,379,1168,big bazaar,retail,2025-01-23,chennai,pending
3954,183,8104,myntra,fashion,2025-01-23,cochin,failed
3955,139,3346,lenskart,eyewear,2025-01-23,mumbai,failed
3956,320,8027,zomato,food,2025-01-23,bangalore,completed
3957,175,5652,lenskart,eyewear,2025-01-23,nagpur,pending
3958,167,2285,lenskart,eyewear,2025-01-23,mumbai,completed
3959,279,8354,swiggy,food,2025-01-23,jaipur,completed
3960,410,3356,paytm,finance,2025-01-23,pune,failed
3961,383,3035,croma,electronics,2025-01-23,jaipur,failed
3962,358,5014,nykaa,beauty,2025-01-23,pune,failed
3963,201,7094,dominos,food,2025-01-23,bangalore,failed
3964,226,7329,flipkart,ecommerce,2025-01-23,kolkata,failed
3965,340,7179,bookmyshow,entertainment,2025-01-23,pune,failed
3966,246,4080,snapdeal,ecommerce,2025-01-23,jaipur,failed
3967,372,5817,tata cliq,ecommerce,2025-01-23,delhi,completed
3968,342,7212,flipkart,ecommerce,2025-01-23,bangalore,pending
3969,130,3442,big bazaar,retail,2025-01-23,hyderabad,completed
3970,408,5106,amazon,ecommerce,2025-01-23,delhi,completed
3971,128,6533,croma,electronics,2025-01-23,mumbai,completed
3972,257,4962,snapdeal,ecommerce,2025-01-24,kolkata,failed
3973,206,5644,paytm,finance,2025-01-24,hyderabad,pending
3974,461,1462,dominos,food,2025-01-24,hyderabad,completed
3975,238,4216,dominos,food,2025-01-24,mumbai,failed
3976,422,3474,jabong,ecommerce,2025-01-24,hyderabad,completed
3977,342,7456,croma,electronics,2025-01-24,chennai,completed
3978,121,6531,bookmyshow,entertainment,2025-01-24,pune,completed
3979,132,1951,swiggy,food,2025-01-24,kolkata,pending
3980,479,2666,croma,electronics,2025-01-24,jaipur,pending
3981,97,4470,snapdeal,ecommerce,2025-01-24,hyderabad,pending
3982,61,7296,bookmyshow,entertainment,2025-01-24,delhi,failed
3983,14,1402,snapdeal,ecommerce,2025-01-24,surat,completed
3984,499,5215,zomato,food,2025-01-24,cochin,completed
3985,498,9011,nykaa,beauty,2025-01-24,cochin,failed
3986,421,8957,bookmyshow,entertainment,2025-01-24,pune,pending
3987,194,9788,amazon,ecommerce,2025-01-24,ahmedabad,failed
3988,26,7566,zomato,food,2025-01-24,hyderabad,pending
3989,497,688,lenskart,eyewear,2025-01-24,hyderabad,pending
3990,58,7686,dominos,food,2025-01-24,jaipur,completed
3991,81,5082,croma,electronics,2025-01-24,kolkata,completed
3992,292,3074,snapdeal,ecommerce,2025-01-24,jaipur,pending
3993,464,5103,myntra,fashion,2025-01-24,bangalore,completed
3994,355,4795,tata cliq,ecommerce,2025-01-24,surat,failed
3995,301,8271,bookmyshow,entertainment,2025-01-25,cochin,completed
3996,498,6066,zomato,food,2025-01-25,delhi,failed
3997,105,6818,flipkart,ecommerce,2025-01-25,ahmedabad,completed
3998,156,3440,tata cliq,ecommerce,2025-01-25,kolkata,completed
3999,78,2162,myntra,fashion,2025-01-25,kolkata,pending
4000,380,9205,nykaa,beauty,2025-01-25,surat,failed
4001,8,1095,croma,electronics,2025-01-25,pune,completed
4002,322,6478,lenskart,eyewear,2025-01-25,ahmedabad,pending
4003,435,5255,hdfc bank,banking,2025-01-25,kolkata,pending
4004,281,9847,big bazaar,retail,2025-01-25,bangalore,pending
4005,79,6980,tata cliq,ecommerce,2025-01-25,jaipur,pending
4006,86,6942,hdfc bank,banking,2025-01-25,kolkata,failed
4007,474,8241,snapdeal,ecommerce,2025-01-25,pune,completed
4008,402,7523,swiggy,food,2025-01-25,surat,completed
4009,45,150,tata cliq,ecommerce,2025-01-25,cochin,pending
4010,156,8250,tata cliq,ecommerce,2025-01-25,kolkata,completed
4011,271,5467,hdfc bank,banking,2025-01-25,jaipur,completed
4012,176,8280,tata cliq,ecommerce,2025-01-25,pune,failed
4013,47,6172,lenskart,eyewear,2025-01-25,cochin,completed
4014,70,7693,hdfc bank,banking,2025-01-25,kolkata,completed
4015,25,580,nykaa,beauty,2025-01-25,hyderabad,failed
4016,231,5459,reliance digital,electronics,2025-01-25,mumbai,completed
4017,139,571,swiggy,food,2025-01-25,kolkata,completed
4018,353,8571,dominos,food,2025-01-25,chennai,failed
4019,423,1201,reliance digital,electronics,2025-01-25,cochin,failed
4020,403,1321,flipkart,ecommerce,2025-01-25,delhi,pending
4021,347,4400,snapdeal,ecommerce,2025-01-25,ahmedabad,pending
4022,221,6824,reliance digital,electronics,2025-01-25,kolkata,failed
4023,213,8661,zomato,food,2025-01-26,ahmedabad,failed
4024,158,3848,jabong,ecommerce,2025-01-26,nagpur,pending
4025,25,776,bookmyshow,entertainment,2025-01-26,bangalore,failed
4026,149,4897,big bazaar,retail,2025-01-26,mumbai,completed
4027,187,5871,lenskart,eyewear,2025-01-26,delhi,failed
4028,417,4346,dominos,food,2025-01-26,cochin,failed
4029,375,7269,bookmyshow,entertainment,2025-01-26,ahmedabad,completed
4030,33,2513,myntra,fashion,2025-01-26,pune,completed
4031,448,3875,flipkart,ecommerce,2025-01-26,ahmedabad,pending
4032,32,2984,swiggy,food,2025-01-26,delhi,pending
4033,169,4588,paytm,finance,2025-01-26,chennai,pending
4034,350,3514,amazon,ecommerce,2025-01-26,nagpur,pending
4035,465,9872,flipkart,ecommerce,2025-01-26,nagpur,failed
4036,299,5433,zomato,food,2025-01-26,hyderabad,completed
4037,346,6292,snapdeal,ecommerce,2025-01-26,delhi,failed
4038,59,7077,nykaa,beauty,2025-01-26,delhi,pending
4039,418,9857,tata cliq,ecommerce,2025-01-26,chennai,pending
4040,360,7383,flipkart,ecommerce,2025-01-26,nagpur,completed
4041,215,3941,nykaa,beauty,2025-01-26,kolkata,completed
4042,176,4240,jabong,ecommerce,2025-01-26,pune,pending
4043,186,945,croma,electronics,2025-01-26,pune,completed
4044,314,1238,tata cliq,ecommerce,2025-01-26,pune,pending
4045,254,5770,nykaa,beauty,2025-01-26,mumbai,completed
4046,460,535,flipkart,ecommerce,2025-01-26,mumbai,failed
4047,218,4736,myntra,fashion,2025-01-26,pune,failed
4048,121,6916,croma,electronics,2025-01-26,bangalore,completed
4049,298,7016,myntra,fashion,2025-01-27,jaipur,pending
4050,309,223,zomato,food,2025-01-27,jaipur,pending
4051,196,6478,snapdeal,ecommerce,2025-01-27,nagpur,failed
4052,105,6020,swiggy,food,2025-01-27,bangalore,pending
4053,224,2573,amazon,ecommerce,2025-01-27,jaipur,failed
4054,425,2171,big bazaar,retail,2025-01-27,nagpur,completed
4055,418,643,reliance digital,electronics,2025-01-27,cochin,failed
4056,203,5437,reliance digital,electronics,2025-01-27,hyderabad,failed
4057,102,3660,dominos,food,2025-01-27,chennai,failed
4058,500,7043,reliance digital,electronics,2025-01-27,ahmedabad,failed
4059,210,4838,bookmyshow,entertainment,2025-01-27,bangalore,completed
4060,85,2464,tata cliq,ecommerce,2025-01-27,surat,failed
4061,133,5684,zomato,food,2025-01-27,pune,failed
4062,91,1050,lenskart,eyewear,2025-01-27,cochin,failed
4063,244,1882,myntra,fashion,2025-01-27,chennai,failed
4064,292,5245,myntra,fashion,2025-01-27,nagpur,pending
4065,232,2981,snapdeal,ecommerce,2025-01-27,mumbai,failed
